"specificationID","specificationSelector","classID","sectionID","sectionLabel","sectionURL","ruleNumber","ruleTitle","ruleName","ruleID","ruleUID","ruleURL","ruleTargets","ruleClassification","ruleStyle","ruleText","ruleStatus","ruleSelector"
"NDR-4.0","NDR-4_0","NDR","section_10.2.4","Section 10.2.4. Code types","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.2.4","10-18","Code type corresponds to a code list","","rule_10-18","NDR-4.0-rule_10-18","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-18","[""REF"",""EXT""]","Constraint","text","A complex type SHOULD have a name ending in CodeType if and only if it has a correspondence to a list of distinct conceptual entities.",,"NDR-4_0-rule_10-18"
"NDR-4.0","NDR-4_0","NDR","section_10.2.4","Section 10.2.4. Code types","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.2.4","10-19","Element of code type has code representation term","rule-element-of-code-type-has-code-rep-term","rule_10-19","NDR-4.0-rule_10-19","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-19","[""REF"",""EXT""]","Constraint","schematron","An element with a type that is a code type SHOULD have a name with representation term ""Code""",,"NDR-4_0-rule_10-19"
"NDR-4.0","NDR-4_0","NDR","section_10.2.5","Section 10.2.5. Proxy types","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.2.5","10-20","Proxy type has designated structure","","rule_10-20","NDR-4.0-rule_10-20","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-20","[""REF"",""EXT""]","Constraint","schematron","A proxy type MUST have the designated structure. It MUST use xs:extension. It MUST NOT use xs:attribute. It MUST include exactly one xs:attributeGroup reference, which must be to structures:SimpleObjectAttributeGroup.",,"NDR-4_0-rule_10-20"
"NDR-4.0","NDR-4_0","NDR","section_10.3.1","Section 10.3.1. Association types","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.3.1","10-21","Association type derived from structures:AssociationType","rule-association-type-derived-from-association-type","rule_10-21","NDR-4.0-rule_10-21","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-21","[""REF"",""EXT""]","Constraint","schematron","A type MUST have an association type name if and only if it is derived from an association type.",,"NDR-4_0-rule_10-21"
"NDR-4.0","NDR-4_0","NDR","section_10.3.2","Section 10.3.2. Association element declarations","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.3.2","10-22","Association element type is an association type","rule-association-el-type-is-association-type","rule_10-22","NDR-4.0-rule_10-22","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-22","[""REF"",""EXT""]","Constraint","schematron","An element MUST have a name that ends in 'Association' if and only if it has a type that is an association type.",,"NDR-4_0-rule_10-22"
"NDR-4.0","NDR-4_0","NDR","section_10.4.1","Section 10.4.1. Augmentable types","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.4.1","10-23","Augmentable type has augmentation point element","","rule_10-23","NDR-4.0-rule_10-23","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-23","[""REF""]","Constraint","schematron","An augmentable type MUST contain an element use of its corresponding augmentation point element.",,"NDR-4_0-rule_10-23"
"NDR-4.0","NDR-4_0","NDR","section_10.4.1","Section 10.4.1. Augmentable types","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.4.1","10-24","Augmentable type has at most one augmentation point element","","rule_10-24","NDR-4.0-rule_10-24","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-24","[""REF"",""EXT""]","Constraint","schematron","An augmentable type MUST contain no more than one element use of its corresponding augmentation point element.",,"NDR-4_0-rule_10-24"
"NDR-4.0","NDR-4_0","NDR","section_10.4.2","Section 10.4.2. Augmentation point element declarations","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.4.2","10-25","Augmentation point element corresponds to its base type","","rule_10-25","NDR-4.0-rule_10-25","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-25","[""REF"",""EXT""]","Constraint","schematron","A schema document containing an element declaration for an augmentation point element MUST also contain a type definition for its base type, a corresponding augmentable type.",,"NDR-4_0-rule_10-25"
"NDR-4.0","NDR-4_0","NDR","section_10.4.2","Section 10.4.2. Augmentation point element declarations","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.4.2","10-26","An augmentation point element has no type","","rule_10-26","NDR-4.0-rule_10-26","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-26","[""REF"",""EXT""]","Constraint","schematron","An augmentation point element MUST have no type.",,"NDR-4_0-rule_10-26"
"NDR-4.0","NDR-4_0","NDR","section_10.4.2","Section 10.4.2. Augmentation point element declarations","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.4.2","10-27","An augmentation point element has no substitution group","","rule_10-27","NDR-4.0-rule_10-27","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-27","[""REF"",""EXT""]","Constraint","schematron","An augmentation point element MUST have no substitution group.",,"NDR-4_0-rule_10-27"
"NDR-4.0","NDR-4_0","NDR","section_10.4.3","Section 10.4.3. Augmentation point element use","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.4.3","10-28","Augmentation point element is only referenced by its base type","","rule_10-28","NDR-4.0-rule_10-28","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-28","[""REF"",""EXT""]","Constraint","schematron","An augmentation point element MUST only be referenced by its base type.",,"NDR-4_0-rule_10-28"
"NDR-4.0","NDR-4_0","NDR","section_10.4.3","Section 10.4.3. Augmentation point element use","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.4.3","10-29","Augmentation point element use is optional","","rule_10-29","NDR-4.0-rule_10-29","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-29","[""REF""]","Constraint","schematron","An augmentation point element particle MUST have attribute minOccurs equal to 0.",,"NDR-4_0-rule_10-29"
"NDR-4.0","NDR-4_0","NDR","section_10.4.3","Section 10.4.3. Augmentation point element use","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.4.3","10-30","Augmentation point element use is unbounded","","rule_10-30","NDR-4.0-rule_10-30","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-30","[""REF""]","Constraint","schematron","An augmentation point element particle MUST have attribute maxOccurs set to unbounded.",,"NDR-4_0-rule_10-30"
"NDR-4.0","NDR-4_0","NDR","section_10.4.3","Section 10.4.3. Augmentation point element use","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.4.3","10-31","Augmentation point element use must be last element in its base type","","rule_10-31","NDR-4.0-rule_10-31","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-31","[""REF"",""EXT""]","Constraint","schematron","An augmentation point element particle MUST be the last element occurrence in its content model.",,"NDR-4_0-rule_10-31"
"NDR-4.0","NDR-4_0","NDR","section_10.4.4","Section 10.4.4. Augmentation types","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.4.4","10-32","Element within instance of augmentation type modifies base","","rule_10-32","NDR-4.0-rule_10-32","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-32","[""INS""]","Interpretation","text","Given:Element $relationship establishes a relationship between $base-value and the value of $relationship. 
- Some element has a value $base-value. 
- Value $base-value contains element $augmentation. 
- Element $augmentation has property [element declaration] with a value that is an augmentation element declaration. 
- Element $augmentation has a value, by reference or by content. 
- The value of $augmentation contains element $relationship. 
- Element $relationship has a value, by reference or by content.",,"NDR-4_0-rule_10-32"
"NDR-4.0","NDR-4_0","NDR","section_10.4.4","Section 10.4.4. Augmentation types","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.4.4","10-33","Only an augmentation type name ends in AugmentationType","","rule_10-33","NDR-4.0-rule_10-33","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-33","[""REF"",""EXT""]","Interpretation","text","A schema component that has a name that ends in AugmentationType MUST be an augmentation type.",,"NDR-4_0-rule_10-33"
"NDR-4.0","NDR-4_0","NDR","section_10.4.4","Section 10.4.4. Augmentation types","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.4.4","10-34","Schema component with name ending in AugmentationType is an augmentation type","rule-augmentation-type-structure","rule_10-34","NDR-4.0-rule_10-34","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-34","[""REF"",""EXT""]","Constraint","schematron","An augmentation type definition schema component with {name} ending in 'AugmentationType' MUST be an augmentation type definition that is a complex type definition with complex content that extends or restricts an augmentation type.",,"NDR-4_0-rule_10-34"
"NDR-4.0","NDR-4_0","NDR","section_10.4.4","Section 10.4.4. Augmentation types","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.4.4","10-35","Type derived from structures:AugmentationType is an augmentation type","rule-type-derived-from-augmentation-type","rule_10-35","NDR-4.0-rule_10-35","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-35","[""REF"",""EXT""]","Constraint","schematron","A type definition derived from an augmentation type MUST be an augmentation type definition",,"NDR-4_0-rule_10-35"
"NDR-4.0","NDR-4_0","NDR","section_10.4.5","Section 10.4.5. Augmentation element declarations","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.4.5","10-36","Augmentation element type is an augmentation type","rule-augmentation-el-type-is-augmentation-type","rule_10-36","NDR-4.0-rule_10-36","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-36","[""REF"",""EXT""]","Constraint","schematron","An element declaration MUST have a name that ends in ""Augmentation"" if and only if it has a type that is an augmentation type.",,"NDR-4_0-rule_10-36"
"NDR-4.0","NDR-4_0","NDR","section_10.4.5","Section 10.4.5. Augmentation element declarations","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.4.5","10-37","Augmentation elements are not used directly","rule-aug-el-not-used","rule_10-37","NDR-4.0-rule_10-37","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-37","[""REF"",""SET""]","Constraint","text","Within a reference schema document, a complex type definition MUST NOT have an element use of 
- an augmentation element declaration, or 
- an element declaration that is in the substitution group of an augmentation point element declaration.",,"NDR-4_0-rule_10-37"
"NDR-4.0","NDR-4_0","NDR","section_10.5.1","Section 10.5.1. Metadata types","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.5.1","10-38","Metadata type has data about data","","rule_10-38","NDR-4.0-rule_10-38","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-38","[""REF"",""EXT""]","Constraint","text","Within the schema, a metadata type MUST contain elements appropriate for a specific class of data about data.",,"NDR-4_0-rule_10-38"
"NDR-4.0","NDR-4_0","NDR","section_10.5.1","Section 10.5.1. Metadata types","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.5.1","10-39","Metadata types are derived from structures:MetadataType","rule-metadata-type-derived-from-metadata-type","rule_10-39","NDR-4.0-rule_10-39","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-39","[""REF"",""EXT""]","Constraint","schematron","A type MUST be a metadata type if and only if it is derived from a metadata type.",,"NDR-4_0-rule_10-39"
"NDR-4.0","NDR-4_0","NDR","section_10.5.2","Section 10.5.2. Metadata element declarations","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.5.2","10-40","Metadata element declaration type is a metadata type","rule-metadata-el-type-is-metadata-type","rule_10-40","NDR-4.0-rule_10-40","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-40","[""REF"",""EXT""]","Constraint","schematron","An element MUST have a name that ends in 'Metadata' if and only if it has a type that is a metadata type.",,"NDR-4_0-rule_10-40"
"NDR-4.0","NDR-4_0","NDR","section_10.5.2","Section 10.5.2. Metadata element declarations","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.5.2","10-41","Metadata element has applicable elements","rule-metadata-applicable-elements","rule_10-41","NDR-4.0-rule_10-41","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-41","[""REF"",""EXT"",""SET""]","Interpretation","text","The set of applicable elements for a metadata element declaration are as follows: 
- A metadata element declaration that has neither an attribute appinfo:appliesToTypes nor an attribute appinfo:appliesToElements may be applied to any element. 
- A metadata element declaration that has either an attribute appinfo:appliesToTypes or an attribute appinfo:appliesToElements may be applied to any element whose qualified name is in the value of appinfo:appliesToElements, or any element with a declaration that is in the substitution group of the declaration of such an element, and to any element with a type with a qualified name that is in the value of appinfo:appliesToTypes, or any element with a type that is validly derived from such a type. 
- any element whose qualified name is in the value of appinfo:appliesToElements, or any element with a declaration that is in the substitution group of the declaration of such an element, and to 
- any element with a type with a qualified name that is in the value of appinfo:appliesToTypes, or any element with a type that is validly derived from such a type.",,"NDR-4_0-rule_10-41"
"NDR-4.0","NDR-4_0","NDR","section_10.7","Section 10.7. The Representation pattern","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.7","10-42","Name of element that ends in Representation is abstract","","rule_10-42","NDR-4.0-rule_10-42","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-42","[""REF"",""EXT""]","Constraint","schematron","An element declaration with a name that ends in 'Representation' SHOULD have the {abstract} property with a value of ""true"".",,"NDR-4_0-rule_10-42"
"NDR-4.0","NDR-4_0","NDR","section_10","Section 10. Rules for NIEM modeling, by NIEM concept","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10","10-43","A substitution for a representation element declaration is a value for a type","","rule_10-43","NDR-4.0-rule_10-43","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-43","[""REF"",""EXT""]","Interpretation","text","Any element declaration that is substitutable for a representation element declaration represents an optional representation of a value of a type that carries the representation element.",,"NDR-4_0-rule_10-43"
"NDR-4.0","NDR-4_0","NDR","section_10.8","Section 10.8. Naming rules","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.8","10-44","Schema component name composed of English words","","rule_10-44","NDR-4.0-rule_10-44","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-44","[""REF"",""EXT""]","Constraint","text","The name of any XML Schema component defined by the schema SHOULD be composed of words from the English language, using the prevalent U.S. spelling, as provided by [OED].",,"NDR-4_0-rule_10-44"
"NDR-4.0","NDR-4_0","NDR","section_10.8","Section 10.8. Naming rules","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.8","10-45","Schema component names have only specific characters","rule-names-have-specific-characters","rule_10-45","NDR-4.0-rule_10-45","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-45","[""REF"",""EXT""]","Constraint","schematron","The name of an XML Schema component defined by the schema must be composed of only the characters uppercase 'A' through 'Z', lowercase 'a' through 'z', numbers '0' through '9', underscore, hyphen, and period.",,"NDR-4_0-rule_10-45"
"NDR-4.0","NDR-4_0","NDR","section_10.8","Section 10.8. Naming rules","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.8","10-46","Punctuation in component name is a separator","","rule_10-46","NDR-4.0-rule_10-46","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-46","[""REF"",""EXT""]","Constraint","text","The characters hyphen (-), underscore (_) MAY appear in a component name only when used as a separator between parts of a word, phrase, or value, which would otherwise be incomprehensible without the use of a separator. The period character (.) MAY appear in component names only when appearing as a separator (as above) or as a decimal within a numeric value. A punctuation character MUST NOT be used as a substitute for camel case in component names, or as a method to avoid camel case in component names.",,"NDR-4_0-rule_10-46"
"NDR-4.0","NDR-4_0","NDR","section_10.8.1","Section 10.8.1. Character case","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.8.1","10-47","Names use camel case","","rule_10-47","NDR-4.0-rule_10-47","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-47","[""REF"",""EXT""]","Constraint","text","The name of any XML Schema component defined by the schema MUST use the camel case formatting convention.",,"NDR-4_0-rule_10-47"
"NDR-4.0","NDR-4_0","NDR","section_10.8.1","Section 10.8.1. Character case","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.8.1","10-48","Attribute name begins with lower case letter","rule-attribute-names-start-lower-case","rule_10-48","NDR-4.0-rule_10-48","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-48","[""REF"",""EXT""]","Constraint","schematron","Within the schema, any attribute declaration MUST have a name that begins with a lowercase letter ('a'-'z').",,"NDR-4_0-rule_10-48"
"NDR-4.0","NDR-4_0","NDR","section_10.8.1","Section 10.8.1. Character case","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.8.1","10-49","Name of schema component other than attribute and proxy type begins with upper case letter","rule-names-start-upper-case","rule_10-49","NDR-4.0-rule_10-49","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-49","[""REF"",""EXT""]","Constraint","schematron","This rule does not apply to an attribute.  This rule does not apply to a proxy types.  Within the schema, an XML Schema component that is not an attribute declaration or proxy type MUST have a name that begins with an upper-case letter ('A'-'Z').",,"NDR-4_0-rule_10-49"
"NDR-4.0","NDR-4_0","NDR","section_10.8.2","Section 10.8.2. Use of acronyms and abbreviations","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.8.2","10-50","Names use common abbreviations","","rule_10-50","NDR-4.0-rule_10-50","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-50","[""REF"",""EXT""]","Constraint","text","The schema SHOULD use, in defined names, the abbreviations identified by Table 10-1, Abbreviations used in schema component names, rather than their full meanings.",,"NDR-4_0-rule_10-50"
"NDR-4.0","NDR-4_0","NDR","section_10.8.2.1","Section 10.8.2.1. Use of Acronyms, Initialisms, Abbreviations, and Jargon","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.8.2.1","10-51","Local term declaration is local to its schema document","rule-lt-single-doc","rule_10-51","NDR-4.0-rule_10-51","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-51","[""REF"",""EXT""]","Interpretation","text","An element appinfo:LocalTerm MUST establish the meaning of a local term only within the XML Schema document in which it occurs. There MUST NOT be any transitive inheritance of local terminology within schema documents that import the containing schema document.",,"NDR-4_0-rule_10-51"
"NDR-4.0","NDR-4_0","NDR","section_10.8.2.1","Section 10.8.2.1. Use of Acronyms, Initialisms, Abbreviations, and Jargon","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.8.2.1","10-52","Local terminology interpretation","rule-lt-meaning","rule_10-52","NDR-4.0-rule_10-52","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-52","[""REF"",""EXT""]","Interpretation","text","An element information item appinfo:LocalTerm MUST establish a term as follows: 
- The value of the attribute term is the local term; it may occur as a term within the name of a schema component within the schema document. 
- The value of the attribute literal is the meaning of the local term, provided as a full, plain-text form of the term. This may be useful when a local term is an abbreviation, acronym, or diminutive form of a longer term. 
- The value of the attribute definition is a dictionary-style description of the meaning of the local term. 
- The value of the attribute sourceURIs is a list of URIs, each of which is an identifier or locator for an originating or authoritative document defining the term. 
- Each child element information item appinfo:SourceText is a plain text citation of, reference to, or bibliographic entry for an originating or authoritative document defining the term.",,"NDR-4_0-rule_10-52"
"NDR-4.0","NDR-4_0","NDR","section_10.8.3","Section 10.8.3. Word forms","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.8.3","10-53","Singular form is preferred in name","","rule_10-53","NDR-4.0-rule_10-53","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-53","[""REF"",""EXT""]","Constraint","text","A noun used as a term in the name of an XML Schema component MUST be in singular form unless the concept itself is plural.",,"NDR-4_0-rule_10-53"
"NDR-4.0","NDR-4_0","NDR","section_10.8.3","Section 10.8.3. Word forms","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.8.3","10-54","Present tense is preferred in name","","rule_10-54","NDR-4.0-rule_10-54","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-54","[""REF"",""EXT""]","Constraint","text","A verb used as a term in the name of an XML Schema component MUST be used in the present tense unless the concept itself is past tense.",,"NDR-4_0-rule_10-54"
"NDR-4.0","NDR-4_0","NDR","section_10.8.3","Section 10.8.3. Word forms","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.8.3","10-55","Name does not have nonessential words","","rule_10-55","NDR-4.0-rule_10-55","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-55","[""REF"",""EXT""]","Constraint","text","Articles, conjunctions, and prepositions MUST NOT be used in NIEM component names except where they are required for clarity or by standard convention.",,"NDR-4_0-rule_10-55"
"NDR-4.0","NDR-4_0","NDR","section_10.8","Section 10.8. Naming rules","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.8","10-56","Element or attribute name follows pattern","","rule_10-56","NDR-4.0-rule_10-56","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-56","[""REF"",""EXT""]","Constraint","text","Except as specified elsewhere in this document, any element or attribute defined within the schema SHOULD have a name that takes the form: 
- Object-class qualifier terms (0 or more). 
- An object class term (1). 
- Property qualifier terms (0 or more). 
- A property term (1). 
- Representation qualifier terms (0 or more). 
- A representation term (0 or 1).",,"NDR-4_0-rule_10-56"
"NDR-4.0","NDR-4_0","NDR","section_10.8.4","Section 10.8.4. Object-class term","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.8.4","10-57","Object-class term identifies concrete category","","rule_10-57","NDR-4.0-rule_10-57","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-57","[""REF"",""EXT""]","Constraint","text","The object-class term of a NIEM component MUST consist of a term identifying a category of concrete concepts or entities.",,"NDR-4_0-rule_10-57"
"NDR-4.0","NDR-4_0","NDR","section_10.8.5","Section 10.8.5. Property term","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.8.5","10-58","Property term describes characteristic or subpart","","rule_10-58","NDR-4.0-rule_10-58","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-58","[""REF"",""EXT""]","Constraint","text","A property term MUST describe or represent a characteristic or subpart of an entity or concept.",,"NDR-4_0-rule_10-58"
"NDR-4.0","NDR-4_0","NDR","section_10.8.6","Section 10.8.6. Qualifier terms","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.8.6","10-59","Name may have multiple qualifier terms","","rule_10-59","NDR-4.0-rule_10-59","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-59","[""REF"",""EXT""]","Constraint","text","Multiple qualifier terms MAY be used within a component name as necessary to ensure clarity and uniqueness within its namespace and usage context.",,"NDR-4_0-rule_10-59"
"NDR-4.0","NDR-4_0","NDR","section_10.8.6","Section 10.8.6. Qualifier terms","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.8.6","10-60","Name has minimum necessary number of qualifier terms","","rule_10-60","NDR-4.0-rule_10-60","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-60","[""REF"",""EXT""]","Constraint","text","The number of qualifier terms SHOULD be limited to the absolute minimum required to make the component name unique and understandable.",,"NDR-4_0-rule_10-60"
"NDR-4.0","NDR-4_0","NDR","section_10.8.6","Section 10.8.6. Qualifier terms","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.8.6","10-61","Order of qualifiers is not significant","","rule_10-61","NDR-4.0-rule_10-61","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-61","[""REF"",""EXT""]","Constraint","text","The order of qualifiers MUST NOT be used to differentiate names.",,"NDR-4_0-rule_10-61"
"NDR-4.0","NDR-4_0","NDR","section_10.8.7","Section 10.8.7. Representation terms","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.8.7","10-62","Redundant term in name is omitted","","rule_10-62","NDR-4.0-rule_10-62","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-62","[""REF"",""EXT""]","Constraint","text","If any word in the representation term is redundant with any word in the property term, one occurrence SHOULD be deleted.",,"NDR-4_0-rule_10-62"
"NDR-4.0","NDR-4_0","NDR","section_10.8.7","Section 10.8.7. Representation terms","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.8.7","10-63","Element with simple content has representation term","rule-csc-has-rep-term","rule_10-63","NDR-4.0-rule_10-63","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-63","[""REF"",""EXT""]","Constraint","text","Within the schema, the name of an element declaration that is of simple content SHOULD use an appropriate representation term as found in Table 10-2, Representation terms.",,"NDR-4_0-rule_10-63"
"NDR-4.0","NDR-4_0","NDR","section_10.8.7","Section 10.8.7. Representation terms","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#section_10.8.7","10-64","Element with complex content has representation term when appropriate","","rule_10-64","NDR-4.0-rule_10-64","https://reference.niem.gov/niem/specification/naming-and-design-rules/4.0/niem-ndr-4.0.html#rule_10-64","[""REF"",""EXT""]","Constraint","text","Within the schema, the name of an element declaration that is of complex content, and that corresponds to a concept listed in Table 10-2, Representation terms, SHOULD use a representation term from that table.",,"NDR-4_0-rule_10-64"
